102065,A0001,,2016-04-26 07:34:00.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-26 10:34:04.000,10.0.170.250,2016-04-26 10:34:00.000,NULL
102451,A0001,,2016-04-26 09:13:36.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-26 12:13:39.000,10.0.170.250,2016-04-26 12:13:36.000,NULL
102818,A0001,,2016-04-26 10:19:27.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-26 13:19:30.000,10.0.170.250,2016-04-26 13:19:27.000,NULL
110595,A0001,,2016-04-27 06:33:27.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-27 09:33:30.000,10.0.170.250,2016-04-27 09:33:27.000,NULL
110691,A0001,,2016-04-27 06:57:19.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-27 09:57:34.000,10.0.170.250,2016-04-27 09:57:19.000,NULL
110946,A0001,,2016-04-27 08:10:59.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-27 11:11:01.000,10.0.170.250,2016-04-27 11:10:59.000,NULL
111290,A0001,,2016-04-27 09:21:25.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-27 12:21:28.000,10.0.170.250,2016-04-27 12:21:25.000,NULL
118696,A0001,,2016-04-28 05:23:48.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-28 08:23:51.000,10.0.170.250,2016-04-28 08:23:48.000,NULL
118844,A0001,,2016-04-28 05:59:58.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-28 09:00:02.000,10.0.170.250,2016-04-28 08:59:58.000,NULL
119077,A0001,,2016-04-28 06:58:51.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-28 09:58:54.000,10.0.170.250,2016-04-28 09:58:51.000,NULL
119319,A0001,,2016-04-28 08:02:54.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-28 11:02:56.000,10.0.170.250,2016-04-28 11:02:54.000,NULL
119772,A0001,,2016-04-28 09:21:46.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-28 12:21:51.000,10.0.170.250,2016-04-28 12:21:46.000,NULL
127850,A0001,,2016-05-01 05:19:31.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-01 08:19:34.000,10.0.170.250,2016-05-01 08:19:31.000,NULL
127970,A0001,,2016-05-01 05:54:36.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-01 08:54:40.000,10.0.170.250,2016-05-01 08:54:36.000,NULL
128193,A0001,,2016-05-01 06:56:08.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-01 09:56:12.000,10.0.170.250,2016-05-01 09:56:08.000,NULL
128321,A0001,,2016-05-01 07:36:32.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-01 10:36:37.000,10.0.170.250,2016-05-01 10:36:32.000,NULL
128433,A0001,,2016-05-01 08:09:40.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-01 11:09:44.000,10.0.170.250,2016-05-01 11:09:40.000,NULL
128797,A0001,,2016-05-01 09:13:47.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-01 12:13:50.000,10.0.170.250,2016-05-01 12:13:47.000,NULL
128991,A0001,,2016-05-01 09:50:48.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-01 12:50:50.000,10.0.170.250,2016-05-01 12:50:48.000,NULL
138183,A0001,,2016-05-02 05:48:22.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-02 08:48:27.000,10.0.170.250,2016-05-02 08:48:22.000,NULL
138211,A0001,,2016-05-02 05:53:46.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-02 08:53:51.000,10.0.170.250,2016-05-02 08:53:46.000,NULL
138505,A0001,,2016-05-02 06:52:30.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-02 09:52:36.000,10.0.170.250,2016-05-02 09:52:30.000,NULL
138761,A0001,,2016-05-02 07:55:16.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-02 10:55:21.000,10.0.170.250,2016-05-02 10:55:16.000,NULL
139264,A0001,,2016-05-02 09:32:33.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-02 12:32:36.000,10.0.170.250,2016-05-02 12:32:33.000,NULL
139939,A0001,,2016-05-02 10:38:57.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-02 13:39:01.000,10.0.170.250,2016-05-02 13:38:57.000,NULL
148319,A0001,,2016-05-03 04:57:23.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-03 07:57:28.000,10.0.170.250,2016-05-03 07:57:23.000,NULL
148515,A0001,,2016-05-03 05:59:55.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-05-03 08:59:58.000,10.0.170.250,2016-05-03 08:59:55.000,NULL
